StationID,Month,Year,temp_mean,temp_median,temp_min,temp_max,Dewpoin_mean,Dewpoin_median,Dewpoin_min,Dewpoin_max,RelativeHumidity_mean,RelativeHumidity_median,RelativeHumidity_min,RelativeHumidity_max,SolarRadiation_mean,SolarRadiation_median,SolarRadiation_min,SolarRadiation_max,Rainfall_mean,Rainfall_median,Rainfall_min,Rainfall_max,WindSpeed_mean,WindSpeed_median,WindSpeed_min,WindSpeed_max,WindGust_mean,WindGust_median,WindGust_min,WindGust_max
9085,6,2014,21.55390277777775,20.94,8.39,31.56,15.922951388888894,17.06,-0.33,27.94,73.90277777777776,77.9,19.0,100.0,236.98611111111111,60.0,0,1165,0.15239999999999992,0.0,0.0,21.336,1.7420763888888755,1.34,0.0,8.49,3.540277777777778,3.0,0,18
9106,9,2014,16.2120972222222,16.22,1.39,30.78,12.00413194444444,11.72,1.39,21.72,79.13736111111106,83.6,33.9,100.0,,,,,0.04321527777777777,0.0,0.0,19.558,0.30650694444444276,0.0,0.0,3.13,1.3493055555555555,1.0,0,8
9084,5,2014,21.561830357142846,21.4,10.0,31.3,13.834151785714283,16.2,0.3,20.1,65.54642857142862,68.4,19.0,100.0,254.44866071428572,95.0,0,1109,0.028348214285714286,0.0,0.0,10.16,3.3347991071428496,3.58,0.0,10.73,6.28125,6.0,0,18
8654,5,2014,23.27371257485032,22.78,13.0,32.5,15.110518962075858,15.94,3.94,19.67,64.28502994011976,62.9,20.9,98.7,292.5129740518962,122.0,0,1147,0.0846666666666667,0.0,0.0,9.144,1.3904790419161666,1.34,0.0,4.92,3.3912175648702596,3.0,0,9
8659,5,2014,22.5104637096774,22.06,10.56,34.17,14.683037634408624,15.44,3.06,21.61,65.37090053763443,67.4,19.0,100.0,280.0248655913978,72.0,0,1170,,,,,1.2305645161290357,0.89,0.0,4.92,2.9919354838709675,3.0,0,8
8653,5,2014,19.266883645240046,20.06,2.83,32.22,11.969072416598863,12.28,-0.72,21.72,67.2755899104963,70.5,18.2,100.0,247.15810920945395,64.0,0,1077,0.10436940602115544,0.0,0.0,42.418,2.7799349064279646,2.24,0.0,10.73,4.554109031733116,4.0,0,18
9082,6,2014,22.20125000000001,21.94,7.78,32.06,16.789743055555597,17.5,0.0,24.61,74.66840277777789,79.8,19.0,100.0,248.2277777777778,60.0,0,1201,0.2146652777777778,0.0,0.0,33.02,1.8220138888888724,1.34,0.0,7.15,3.634027777777778,4.0,0,13
8631,8,2014,27.4809007506255,25.8,20.8,38.7,21.21259382819014,21.6,11.7,25.2,72.35900000000002,78.6,29.1,99.7,272.36333333333334,33.0,0,1166,0.08616666666666671,0.0,0.0,26.6,0.6648500000000012,0.0,0.0,6.26,2.7225,3.0,0,12
8647,11,2014,4.686057692307691,4.83,-5.89,14.11,,,,,69.94551282051286,71.1,28.4,100.0,60.5,0.0,0,377,0.00976923076923077,0.0,0.0,0.508,1.6796474358974347,1.79,0.0,6.71,3.4711538461538463,4.0,0,10
9084,7,2014,20.996370967741967,20.9,10.6,32.2,15.523118279569891,15.2,5.9,25.4,73.75860215053748,79.6,34.3,100.0,270.4959677419355,100.0,0,1108,0.03584677419354838,0.0,0.0,12.7,1.3129905913978457,0.45,0.0,12.07,3.657258064516129,3.0,0,20
8631,7,2014,26.858938172042976,25.8,18.1,35.9,21.02184139784944,21.7,12.6,26.8,73.59899193548388,78.7,31.1,100.0,285.18279569892474,67.0,0,1189,0.09327956989247314,0.0,0.0,20.0,0.6079973118279598,0.0,0.0,8.94,2.6431451612903225,2.0,0,18
8650,7,2014,20.603178763440855,21.22,7.67,32.78,14.450094086021513,14.22,4.28,24.44,71.06370967741934,74.4,27.3,100.0,272.2721774193548,112.0,0,1204,0.016557795698924724,0.0,0.0,2.286,1.7937567204300968,1.34,0.0,8.05,3.6821236559139785,4.0,0,16
8653,7,2014,21.113810483871017,21.22,9.89,32.11,16.193245967741934,15.67,8.5,24.61,76.3580645161289,81.5,32.8,100.0,257.5625,73.0,0,1233,0.0785215053763441,0.0,0.0,16.764,0.3056182795698908,0.0,0.0,3.13,1.1827956989247312,1.0,0,13
8427,4,2014,18.443209876543193,18.3,3.6,30.4,13.768235294117668,14.4,-0.7,21.2,77.65478395061729,84.3,26.7,100.0,0.0,0.0,0,0,0.18765432098765403,0.0,0.0,25.1,1.359768518518516,1.34,0.0,10.73,4.2044753086419755,4.0,0,18
8652,6,2014,20.542638888888877,20.56,7.11,33.17,,,,,70.55888888888884,73.6,20.5,100.0,285.0625,110.0,0,1088,0.09313333333333333,0.0,0.0,16.256,1.7610138888888907,1.34,0.0,10.28,4.094444444444444,4.0,0,15
8428,5,2014,22.882735215053764,23.11,7.11,33.11,16.489805107526877,18.72,-5.89,24.94,72.39912634408599,78.4,11.2,100.0,254.4858870967742,45.0,0,1252,0.15670161290322582,0.0,0.0,28.448,2.3018212365591144,2.24,0.0,8.49,4.461693548387097,4.0,0,15
8630,8,2014,25.126895161290314,24.06,14.0,38.56,14.12841397849463,14.44,4.33,20.89,55.60161290322587,56.5,13.8,100.0,279.8736559139785,57.0,0,1075,0.04779569892473118,0.0,0.0,13.208,1.4618929032258074,0.89408,0.0,6.25856,3.73252688172043,4.0,0,12
9083,7,2014,20.939065860215017,20.94,9.78,32.33,16.314872311827955,15.89,8.17,26.28,77.30356182795688,82.4,34.4,100.0,207.18212365591398,53.0,0,1151,0.07049865591397851,0.0,0.0,27.432,0.4258467741935473,0.0,0.0,3.58,1.6686827956989247,1.0,0,8
8656,7,2014,22.797780141843973,22.06,8.28,39.39,13.176600425833941,13.83,-3.83,20.72,60.76290780141838,58.6,7.7,100.0,,,,,0.005584397163120566,0.0,0.0,1.016,1.7678085106382928,1.34,0.0,7.6,3.5851063829787235,4.0,0,12
8647,8,2014,21.156626344086007,20.89,9.06,33.44,,,,,80.06458333333322,85.8,34.7,100.0,224.81928523263656,36.0,0,1085,0.04369892473118279,0.0,0.0,23.876,0.1929461998292047,0.0,0.0,2.24,0.7103494623655914,0.0,0,6
8651,8,2014,18.2910819892473,17.5,6.44,30.11,14.113266129032276,14.39,4.5,22.67,79.3400537634408,85.9,37.1,100.0,220.32728494623655,52.0,0,1046,0.05342876344086025,0.0,0.0,30.48,0.21526209677419184,0.0,0.0,3.58,1.1875,1.0,0,6
9081,9,2014,16.0097081081081,15.39,1.28,29.39,11.13286486486487,11.72,0.33,19.67,76.56800000000003,84.0,32.6,100.0,,,,,0.04256216216216216,0.0,0.0,8.636,0.28145945945945794,0.0,0.0,2.68,1.5556756756756758,1.0,0,8
8651,10,2014,9.117843665768211,9.11,-3.22,23.11,5.792014824797854,4.33,-3.78,17.11,81.68215488215485,88.2,33.5,100.0,88.14006734006735,0.0,0,767,0.04720808080808087,0.0,0.0,4.318,0.4624242424242403,0.0,0.0,4.02,1.8074074074074074,1.0,0,11
8646,5,2014,19.705613879003565,20.06,0.94,32.78,13.276209964412827,16.17,-1.94,22.06,70.85542704626326,73.2,21.3,100.0,260.80570409982175,64.0,0,1263,0.036608540925266886,0.0,0.0,15.748,,,,,,,,
8651,5,2014,16.23969502407705,15.67,6.33,27.89,8.457030497592292,8.61,-4.72,17.61,65.26506410256405,68.1,15.5,100.0,268.73878205128204,102.0,0,1087,0.010990384615384617,0.0,0.0,2.032,1.0132371794871777,0.89,0.0,5.36,2.78525641025641,3.0,0,8
8630,7,2014,24.599153225806447,23.72,16.39,36.61,15.447016129032255,16.06,5.06,21.61,61.47849462365589,62.4,19.0,99.7,296.5443548387097,75.0,0,1094,0.12085483870967745,0.0,0.0,13.208,1.9041260215053855,1.78816,0.0,6.7056,4.418010752688172,4.0,0,15
8645,10,2014,13.633162878787886,12.89,2.28,28.39,8.85807765151513,8.0,-1.94,19.56,77.45606060606065,86.6,26.4,100.0,139.87631831255993,0.0,0,849,0.2530378787878789,0.0,0.0,16.764,0.35276515151514876,0.0,0.0,4.02,1.6723484848484849,1.0,0,8
9078,6,2014,22.48771369006255,22.11,10.0,34.33,15.212696316886724,15.67,5.94,23.94,67.03937500000005,69.0,28.0,100.0,263.31180555555557,75.0,0,1142,0.04409722222222219,0.0,0.0,9.652,0.8191388888888909,0.45,0.0,4.92,2.4034722222222222,2.0,0,8
8630,5,2014,20.983156565656575,19.67,7.39,37.28,9.358430379746835,12.06,-14.56,17.28,58.36515151515154,61.7,6.8,100.0,327.0177514792899,126.0,0,1325,0.2969747474747476,0.0,0.0,13.97,2.797386666666672,2.2352,0.0,9.83488,6.098484848484849,6.0,0,16
9085,10,2014,10.529620253164538,10.33,-2.5,25.5,5.202338049143704,4.39,-4.44,18.22,74.17113095238093,80.0,23.8,100.0,115.20089285714286,0.0,0,758,0.05480654761904763,0.0,0.0,4.826,1.3438169642857178,0.89,0.0,7.15,2.904017857142857,2.0,0,11
8647,10,2014,8.63369487485102,8.94,-3.0,23.89,,,,,76.21275327771144,79.6,18.2,100.0,70.84862932061978,0.0,0,491,0.002724672228843862,0.0,0.0,0.762,1.1372943980929653,0.89,0.0,6.26,2.6185935637663884,2.0,0,10
8656,10,2014,10.77165289256198,9.83,0.67,21.61,4.412644628099169,5.94,-4.33,9.56,70.08842975206609,73.2,28.3,100.0,,,,,0.016793388429752067,0.0,0.0,1.27,3.3366115702479355,2.68,0.0,10.73,5.421487603305785,4.0,0,16
8653,9,2014,17.47000694444444,17.0,4.5,35.89,12.325395833333314,11.11,1.83,23.78,77.23999999999997,88.2,19.8,100.0,173.52152777777778,5.0,0,949,0.03474861111111111,0.0,0.0,13.97,0.29961805555555376,0.0,0.0,3.58,1.13125,1.0,0,8
9084,6,2014,21.41597222222219,21.2,8.6,36.6,15.853611111111094,16.6,-0.8,24.4,73.9536805555555,78.7,19.0,100.0,242.18745644599304,73.0,0,1171,0.29538997214484697,0.0,0.0,38.1,3.375555555555551,2.68,0.0,17.88,6.7034722222222225,5.0,0,26
9084,8,2014,22.156720430107548,21.6,12.3,32.7,18.577016129032238,18.7,9.6,27.9,82.44811827956985,90.2,37.2,100.0,198.8494623655914,33.0,0,1065,0.11778225806451616,0.0,0.0,20.32,0.1794287634408595,0.0,0.0,4.02,1.3521505376344085,1.0,0,11
8646,10,2014,13.428656716417908,12.89,2.56,26.0,6.526404341926735,6.61,-5.0,16.83,66.02782258064524,72.8,23.5,88.5,117.2560975609756,0.0,0,882,0.0020483870967741937,0.0,0.0,0.762,,,,,,,,
8659,8,2014,24.828622311827942,23.61,16.06,35.67,20.593279569892434,21.22,12.28,26.33,80.2192204301076,87.3,33.5,100.0,213.76209677419354,27.0,0,1090,,,,,0.2637432795698903,0.0,0.0,2.68,1.2654569892473118,1.0,0,9
8651,11,2014,4.003176470588234,2.11,-3.89,13.67,-3.8902352941176486,-4.5,-7.67,4.33,59.211176470588214,59.0,28.3,93.9,85.5,0.0,0,526,0.005976470588235294,0.0,0.0,0.254,0.8494705882352936,0.89,0.0,2.68,2.9352941176470586,3.0,0,7
8648,5,2014,16.79321787709499,16.22,2.33,31.0,,,,,58.29407821229058,58.1,5.9,100.0,541.5224171539961,531.0,17,1372,0.03150167597765363,0.0,0.0,7.62,1.890223463687153,1.79,0.0,7.6,4.007821229050279,4.0,0,12
8651,6,2014,19.417923611111103,19.33,6.5,30.33,12.333819444444462,12.33,-7.67,21.72,67.93249999999996,70.2,10.3,100.0,268.31805555555553,124.0,0,1154,0.03598333333333333,0.0,0.0,10.414,0.9667638888888977,0.45,0.0,8.49,2.579861111111111,2.0,0,14
9080,8,2014,22.12046402151985,21.67,11.56,32.78,18.358829858776037,18.5,9.78,25.17,81.46935483870973,88.3,35.0,100.0,189.190188172043,31.0,0,1037,0.14833736559139782,0.0,0.0,39.878,0.18770161290322432,0.0,0.0,3.58,1.0241935483870968,1.0,0,8
8649,5,2014,16.18710720887243,15.83,3.78,31.39,7.478881700554531,7.22,-6.44,20.28,61.18687615526803,59.4,18.2,100.0,237.08317929759704,70.0,0,1028,0.08028465804066547,0.0,0.0,8.89,1.8588170055452906,1.79,0.0,6.26,4.000924214417745,4.0,0,13
8657,10,2014,12.107425595238107,12.28,-1.11,27.28,7.673749999999991,7.17,-7.78,20.33,78.11436011904763,84.3,12.9,100.0,104.7172619047619,0.0,0,730,0.021355654761904805,0.0,0.0,1.524,0.28892857142856865,0.0,0.0,3.13,1.3898809523809523,1.0,0,6
9085,7,2014,20.566330645161287,20.28,9.0,32.22,15.940154569892462,15.61,6.61,26.28,77.58944892473123,83.9,34.2,100.0,261.81720430107526,61.0,0,1153,0.04660080645161292,0.0,0.0,17.272,0.5757661290322598,0.0,0.0,5.36,1.7190860215053763,1.0,0,10
9078,7,2014,24.16719758064516,23.78,13.78,35.17,17.18968413978495,17.89,6.0,24.22,68.09979838709673,67.9,25.4,99.6,260.9059139784946,73.0,0,1146,0.0013655913978494623,0.0,0.0,0.254,0.36543682795698684,0.0,0.0,4.47,1.6713709677419355,1.0,0,9
8653,6,2014,22.881424600416988,22.67,9.72,33.56,17.689930507296744,19.0,3.56,25.0,75.26038915913836,79.3,27.0,100.0,258.8457261987491,73.0,0,1156,0.07272272411396805,0.0,0.0,14.986,1.7484503127171518,1.34,0.0,10.28,3.289784572619875,3.0,0,14
8655,6,2014,19.809388888888922,19.22,7.78,33.78,13.006298611111113,13.33,2.39,21.11,68.46979166666641,70.7,19.0,100.0,311.4263888888889,92.0,0,1190,0.13387916666666666,0.0,0.0,9.906,2.2171597222221946,1.79,0.0,9.83,4.6305555555555555,4.0,0,15
9082,10,2014,11.801294642857147,11.33,-0.17,26.78,6.145706845238093,5.44,-5.06,18.44,73.35260416666672,80.0,15.5,100.0,114.3266369047619,0.0,0,774,0.06936345776031437,0.0,0.0,1.778,0.4942633928571412,0.0,0.0,5.81,1.5275297619047619,1.0,0,9
8654,7,2014,24.195874831763106,24.33,9.5,40.61,15.39194481830419,14.94,5.61,24.83,61.30181573638187,60.1,25.9,98.9,301.72091459314055,107.0,0,1159,0.005124411566913248,0.0,0.0,1.524,1.0922259583053182,0.89,0.0,5.36,3.074646940147949,3.0,0,12
8658,4,2014,15.224858974358964,15.33,0.61,28.83,7.961461538461537,7.44,-7.39,21.5,66.64102564102569,70.5,13.8,100.0,231.97820512820513,27.0,0,1101,,,,,1.4250769230769262,1.34,0.0,5.36,3.708974358974359,4.0,0,11
9083,6,2014,21.322376650451687,21.17,8.06,31.17,16.178665740097294,17.11,-0.06,24.33,75.72430555555573,79.7,19.0,100.0,187.30055788005578,42.0,0,1257,0.1530354412786657,0.0,0.0,27.432,1.9063263888888622,1.34,0.0,9.83,3.982638888888889,4.0,0,14
9079,9,2014,20.688313868613125,20.83,5.83,36.83,15.535474452554753,16.11,5.06,24.44,76.62321167883205,85.9,25.7,100.0,172.70437956204378,5.0,0,929,0.005296080066722266,0.0,0.0,0.254,0.09048905109489068,0.0,0.0,2.68,0.5343065693430656,0.0,0,6
8645,9,2014,19.56792361111112,19.17,4.17,34.72,14.19593055555554,13.83,2.56,26.06,75.28402777777761,83.5,26.0,100.0,197.12152777777777,9.0,0,941,0.15134166666666657,0.0,0.0,24.638,0.21872222222222062,0.0,0.0,3.13,1.0722222222222222,1.0,0,9
8652,7,2014,20.10830188679245,20.22,8.56,30.33,,,,,75.23499327052494,78.3,29.1,100.0,268.7294751009421,107.0,0,1089,0.18186810228802155,0.0,0.0,27.178,1.0573485868102321,0.45,0.0,6.71,3.069986541049798,3.0,0,13
8631,5,2014,23.34825033647375,22.4,10.8,33.6,16.04185733512787,16.9,3.7,22.6,67.74055144586407,71.0,22.4,100.0,292.5010087424344,66.0,0,1350,0.1266980497646267,0.0,0.0,18.0,0.8149159381304666,0.45,0.0,8.49,3.1930060524546064,3.0,0,14
9087,8,2014,19.554758064516164,19.61,8.67,29.56,15.348252688172044,15.6,8.3,22.3,78.80719086021496,82.6,41.9,100.0,217.1209677419355,42.0,0,1038,0.07833804713804719,0.0,0.0,18.796,0.5458350444900777,0.0,0.0,6.258,1.8676075268817205,1.0,0,11
8656,8,2014,20.75600334448161,19.72,11.22,33.44,13.787290969899658,13.72,5.83,19.0,68.87245409015027,72.9,19.0,100.0,,,,,0.05978964941569282,0.0,0.0,7.366,1.4800667779632704,1.34,0.0,9.39,2.996661101836394,3.0,0,14
8427,7,2014,27.008534946236573,25.6,16.9,38.2,21.321102150537637,22.0,12.9,26.4,75.0588037634409,82.1,28.3,100.0,267.45228494623655,51.0,0,1172,0.06787634408602151,0.0,0.0,18.5,0.3643951612903213,0.0,0.0,5.36,2.157258064516129,2.0,0,17
9078,9,2014,19.8144722222222,19.94,5.72,33.61,14.833527777777793,14.61,5.39,23.78,76.32840277777753,81.3,30.1,100.0,187.76388888888889,9.0,0,997,3.5277777777777776E-4,0.0,0.0,0.254,0.09581250000000006,0.0,0.0,2.24,0.8256944444444444,1.0,0,6
9081,8,2014,22.100272034820485,20.72,12.11,32.61,17.48568008705115,18.17,9.94,21.44,78.17426710097716,85.9,36.0,100.0,,,,,0.049365906623235624,0.0,0.0,5.08,0.22007600434310423,0.0,0.0,2.68,1.1704668838219328,1.0,0,6
9083,8,2014,21.674805107526847,20.94,11.22,32.0,18.883501344086053,19.06,10.78,26.06,86.1712365591399,94.7,39.4,100.0,152.49663978494624,21.0,0,1080,0.17923387096774201,0.0,0.0,26.67,0.21648521505376161,0.0,0.0,2.68,1.1344086021505377,1.0,0,9
8645,6,2014,23.363506944444406,22.61,11.72,34.61,18.72551388888889,19.28,6.56,24.5,77.3738194444444,80.9,33.4,100.0,246.70902777777778,82.0,0,1116,0.12505972222222222,0.0,0.0,22.606,1.607263888888887,1.34,0.0,7.6,3.3826388888888888,3.0,0,22
8648,10,2014,9.652723404255322,8.94,-1.56,21.33,,,,,73.11297872340428,77.2,28.3,100.0,237.33797909407664,176.0,7,773,0.05134042553191491,0.0,0.0,5.08,0.6052127659574452,0.0,0.0,3.58,2.097872340425532,2.0,0,8
9079,8,2014,22.149246805648946,21.67,11.44,34.61,17.712320107599197,17.83,10.11,23.94,79.22587365591406,87.8,32.3,100.0,222.4133064516129,32.0,0,1097,0.0041497617426820965,0.0,0.0,0.762,0.002419354838709678,0.0,0.0,0.45,0.09206989247311828,0.0,0,3
8659,4,2014,20.993805309734512,21.56,13.89,28.0,18.795221238938048,19.67,13.72,21.89,88.10530973451328,93.2,56.6,99.5,163.23008849557522,9.0,0,982,,,,,1.3925663716814158,1.34,0.0,4.02,3.7079646017699117,4.0,1,11
9082,9,2014,17.445548611111136,17.33,2.17,34.61,12.204708333333334,11.72,0.28,23.0,75.79131944444441,84.3,26.7,100.0,189.74027777777778,5.0,0,1010,0.03296755162241882,0.0,0.0,6.35,0.3841249999999989,0.0,0.0,4.02,1.1402777777777777,0.0,0,8
9080,6,2014,21.592381944444465,21.28,7.89,31.5,15.85020833333334,16.78,-3.22,24.06,73.27131944444432,77.2,15.5,100.0,232.82708333333332,60.0,0,1172,0.1845027777777777,0.0,0.0,21.082,1.5934513888888877,1.34,0.0,8.49,3.4784722222222224,3.0,0,17
8644,8,2014,19.17974780701753,18.89,6.17,30.5,14.18968201754383,14.78,6.17,19.83,76.62094298245617,85.0,32.5,100.0,237.16447368421052,53.0,0,1156,0.045953947368421046,0.0,0.0,8.636,0.08685307017543871,0.0,0.0,3.13,0.44627192982456143,0.0,0,4
9083,9,2014,16.790396383866472,16.22,2.17,31.44,12.907232267037546,13.0,2.17,23.83,80.9657400972897,89.0,33.0,100.0,154.0667129951355,6.0,0,964,0.0,0.0,0.0,0.0,0.3449756775538535,0.0,0.0,3.13,1.5524669909659485,1.0,0,7
8427,8,2014,27.534206989247313,25.8,17.4,40.2,20.940658602150524,21.8,8.0,26.3,72.15295698924733,78.6,19.0,100.0,251.38709677419354,28.0,0,1121,0.025134408602150538,0.0,0.0,5.3,0.3525940860215034,0.0,0.0,4.92,2.100806451612903,2.0,0,11
8651,7,2014,18.57264784946235,18.94,5.22,29.22,13.316946872898463,13.06,4.83,22.0,74.4976478494623,76.6,26.1,100.0,252.24260752688173,97.0,0,1185,0.12921908602150542,0.0,0.0,34.29,0.5423924731182829,0.45,0.0,4.02,1.903225806451613,2.0,0,8
8650,9,2014,15.870090277777791,15.78,-1.67,29.83,11.287437500000017,11.39,-1.67,23.5,77.46152777777775,83.1,28.9,100.0,176.54583333333332,10.0,0,880,0.03369027777777778,0.0,0.0,8.382,1.0969791666666724,0.89,0.0,5.81,2.8243055555555556,3.0,0,17
9082,7,2014,21.268844086021506,21.39,9.72,32.78,15.88438844086022,15.17,8.28,26.5,74.65497311827951,80.5,30.6,100.0,283.75201612903226,53.0,0,1254,0.05445295698924732,0.0,0.0,11.938,0.5078091397849462,0.0,0.0,6.26,1.5248655913978495,1.0,0,9
8657,6,2014,22.652568597560986,22.5,9.28,33.11,17.11046493902442,19.0,-0.11,24.44,74.43925304878051,78.9,14.7,100.0,279.9291158536585,77.0,0,1296,0.10047713414634155,0.0,0.0,17.018,1.6073475609756296,0.89,0.0,9.83,3.28125,3.0,0,16
9087,6,2014,20.187804030576785,20.33,8.56,32.0,13.405211952744951,14.6,1.3,27.5,68.62909722222217,70.2,23.9,100.0,257.20625,86.0,0,1165,0.0541369671558351,0.0,0.0,11.43,1.6466111111111141,1.34,0.0,6.71,3.5104166666666665,4.0,0,11
8650,10,2014,8.191212553495015,9.11,-4.22,17.89,3.434850213980031,2.17,-4.44,15.11,75.87746077032809,83.5,29.0,100.0,125.0299572039943,0.0,0,718,0.047104136947218295,0.0,0.0,6.604,2.394108416547795,1.34,0.0,11.62,4.526390870185449,3.0,0,17
9079,6,2014,22.675097222222213,22.89,6.83,35.5,15.926680555555572,16.67,-0.94,29.39,70.42583333333332,75.7,19.0,100.0,288.67847222222224,91.0,0,1270,0.05345505226480836,0.0,0.0,11.684,0.6526805555555594,0.45,0.0,4.02,1.929861111111111,2.0,0,8
9078,10,2014,15.674345238095245,16.78,2.28,24.56,10.375476190476192,12.44,-0.44,18.56,74.25059523809526,74.5,27.5,100.0,149.20833333333334,0.0,0,833,0.0,0.0,0.0,0.0,0.3137797619047624,0.0,0.0,1.79,1.4970238095238095,1.0,0,6
8427,5,2014,23.079368279569913,22.0,9.3,35.2,16.707728494623673,17.7,3.7,23.3,72.02889784946247,78.9,26.1,100.0,27.13146551724138,0.0,0,1196,0.14307795698924725,0.0,0.0,19.8,0.794099462365593,0.0,0.0,6.26,2.946236559139785,3.0,0,17
9084,9,2014,16.629014084507023,16.2,1.5,32.7,12.326971830985903,12.3,1.5,23.2,79.31527093596048,88.1,32.2,100.0,178.42575650950036,8.0,0,1020,0.06077410274454612,0.0,0.0,7.62,0.5166783954961307,0.0,0.0,4.92,2.354679802955665,2.0,0,10
8655,10,2014,15.21645161290323,15.33,9.94,23.11,7.47225806451613,7.72,5.0,9.06,63.135483870967704,62.6,31.1,87.3,229.03225806451613,0.0,0,830,0.0,0.0,0.0,0.0,0.3170967741935483,0.0,0.0,1.79,1.6451612903225807,2.0,0,4
9085,9,2014,16.433743055555574,16.28,0.67,32.94,12.090694444444448,11.72,0.67,23.28,79.20868055555543,86.9,31.4,100.0,180.19930555555555,7.0,0,971,0.06808611111111114,0.0,0.0,16.764,0.336402777777776,0.0,0.0,4.02,1.351388888888889,1.0,0,8
8649,8,2014,21.987336919973124,21.39,12.39,32.06,16.78396772024211,16.89,8.89,23.89,75.37108271687973,80.5,29.2,100.0,190.7410894418292,36.0,0,1039,0.06644653665097512,0.0,0.0,10.668,0.15925850340135994,0.0,0.0,2.24,1.0537995965030262,1.0,0,6
9087,9,2014,16.636326388888907,16.83,1.39,31.5,12.371875000000008,12.1,1.4,22.3,78.43069444444436,82.4,37.1,100.0,184.5986111111111,9.0,0,916,0.03809110021023127,0.0,0.0,17.018,0.48890625000000243,0.0,0.0,4.023,1.8409722222222222,1.0,0,10
9087,5,2014,16.436083333333347,15.61,7.39,27.94,10.612916666666665,10.5,1.3,18.4,72.30708333333328,76.3,27.6,100.0,240.83333333333334,68.0,0,1050,0.009525,0.0,0.0,1.27,1.0227083333333327,0.89,0.0,4.02,2.629166666666667,2.0,0,7
9106,10,2014,11.660611559139781,11.39,-0.61,25.61,6.58647849462367,5.83,-2.83,18.33,73.83131720430094,75.8,29.1,100.0,,,,,0.044691576086956494,0.0,0.0,5.08,0.6838575268817205,0.45,0.0,3.13,2.4173387096774195,2.0,0,12
9082,8,2014,22.773934095494297,22.0,10.5,34.61,18.77685272360461,18.83,10.11,26.94,80.85208333333331,87.9,33.5,100.0,198.5409946236559,24.0,0,1042,0.05240456989247314,0.0,0.0,8.89,0.1635416666666661,0.0,0.0,2.24,0.6236559139784946,0.0,0,9
9081,6,2014,21.8077576601671,21.44,8.67,31.83,15.913997214484688,16.83,-2.56,24.5,72.70681502086231,77.2,15.5,100.0,,,,,0.22344228094575816,0.0,0.0,28.194,1.6765438108483897,1.34,0.0,9.39,3.7767732962447846,3.0,0,16
